rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
1,0.910035509529599,40e393bed618cc42,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bar,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bar__40e393bed618.png,dd259e27900bf9f3,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bar reduced,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bar_reduced__dd259e27900b.png
2,1.2216337663917407,40e393bed618cc42,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bar,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bar__40e393bed618.png,f29e44fba07b073d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,download,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/download__f29e44fba07b.png
3,1.3865112954505416,40e393bed618cc42,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bar,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bar__40e393bed618.png,816b86edbeb4132c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport__816b86edbeb4.png
4,1.5504316853793811,40e393bed618cc42,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bar,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bar__40e393bed618.png,8d956b8fd66bfd40,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga uparrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_uparrow__8d956b8fd66b.png
5,1.6213048862107313,40e393bed618cc42,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga bar,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_bar__40e393bed618.png,cfe619b95fb327f9,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,environment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/environment__cfe619b95fb3.png
1,0.5047147254766721,419fcc4f4a0d15e4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,car,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/car__419fcc4f4a0d.png,231b8a3f8268881f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,chat,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/chat__231b8a3f8268.png
2,0.8864189843942171,419fcc4f4a0d15e4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,car,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/car__419fcc4f4a0d.png,3846c3bc0cdaa713,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,add document,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/add_document__3846c3bc0cda.png
3,0.922503122074921,419fcc4f4a0d15e4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,car,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/car__419fcc4f4a0d.png,597a893297e709dd,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bucket,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bucket__597a893297e7.png
4,0.9815389714099241,419fcc4f4a0d15e4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,car,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/car__419fcc4f4a0d.png,96efa84abf46b3de,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bridge,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bridge__96efa84abf46.png
5,1.056552685391711,419fcc4f4a0d15e4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,car,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/car__419fcc4f4a0d.png,9b8db9ceca7b745d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,clothing,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/clothing__9b8db9ceca7b.png
1,0.7319394586194327,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png,fb3be16d10b0196f,05_mulberry_symbols,Mulberry Symbols,B,iconsets,icon_data/normalized_256/05_mulberry_symbols/b__fb3be16d10b0.png
2,0.9693164498943424,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png,323530f96131dd20,05_mulberry_symbols,Mulberry Symbols,P,iconsets,icon_data/normalized_256/05_mulberry_symbols/p__323530f96131.png
3,1.0004499856301867,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png,c379e23ac1f927b1,05_mulberry_symbols,Mulberry Symbols,R,iconsets,icon_data/normalized_256/05_mulberry_symbols/r__c379e23ac1f9.png
4,1.0313825451823067,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png,9851b9107478ba03,05_mulberry_symbols,Mulberry Symbols,G,iconsets,icon_data/normalized_256/05_mulberry_symbols/g__9851b9107478.png
5,1.032029222722805,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png
1,0.5630195253624853,42750824c98917e6,13_usp_pictograms_manual,USP Pictograms,53,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/53__42750824c989.png,84370c66d972dc97,13_usp_pictograms_manual,USP Pictograms,73,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/73__84370c66d972.png
2,0.6601285418616244,42750824c98917e6,13_usp_pictograms_manual,USP Pictograms,53,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/53__42750824c989.png,d7c72455059bc182,13_usp_pictograms_manual,USP Pictograms,56,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/56__d7c72455059b.png
3,0.7683492752838507,42750824c98917e6,13_usp_pictograms_manual,USP Pictograms,53,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/53__42750824c989.png,788cbfee6f19259d,13_usp_pictograms_manual,USP Pictograms,29,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/29__788cbfee6f19.png
4,0.7704883432466106,42750824c98917e6,13_usp_pictograms_manual,USP Pictograms,53,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/53__42750824c989.png,8970133a6997b96c,13_usp_pictograms_manual,USP Pictograms,70,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/70__8970133a6997.png
5,0.7802480465082865,42750824c98917e6,13_usp_pictograms_manual,USP Pictograms,53,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/53__42750824c989.png,caa10031b566259d,13_usp_pictograms_manual,USP Pictograms,19,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/19__caa10031b566.png
1,0.41048842037943156,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png
2,0.5269994270280238,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png,ebb27d9f901db57b,10_openmoji,OpenMoji,copyright,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00a9__ebb27d9f901d.png
3,0.5561773223827771,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png,a078da5a3e833fdc,10_openmoji,OpenMoji,circled anticlockwise arrow,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f10e__a078da5a3e83.png
4,0.6701477009021053,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png
5,0.8522094785079164,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png,6f8e8d450334b31b,10_openmoji,OpenMoji,registered,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00ae__6f8e8d450334.png
1,0.6547246499109742,4345ee093157bb2b,13_usp_pictograms_manual,USP Pictograms,20,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/20__4345ee093157.png,860cc7bd5f691f6b,13_usp_pictograms_manual,USP Pictograms,03,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/03__860cc7bd5f69.png
2,0.6867984900587997,4345ee093157bb2b,13_usp_pictograms_manual,USP Pictograms,20,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/20__4345ee093157.png,f6c4ee1532ff71f9,13_usp_pictograms_manual,USP Pictograms,04,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/04__f6c4ee1532ff.png
3,0.7371749747547394,4345ee093157bb2b,13_usp_pictograms_manual,USP Pictograms,20,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/20__4345ee093157.png,713b4099c1630e63,13_usp_pictograms_manual,USP Pictograms,25,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/25__713b4099c163.png
4,0.7587042648497061,4345ee093157bb2b,13_usp_pictograms_manual,USP Pictograms,20,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/20__4345ee093157.png,67facd157d491218,13_usp_pictograms_manual,USP Pictograms,37,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/37__67facd157d49.png
5,0.8137993579372655,4345ee093157bb2b,13_usp_pictograms_manual,USP Pictograms,20,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/20__4345ee093157.png,72dc6165b2f79d8b,13_usp_pictograms_manual,USP Pictograms,79,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/79__72dc6165b2f7.png
1,0.8846752670996907,439673af454e212d,03_mapbox_maki_icons,Mapbox Maki,dentist,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dentist__439673af454e.png,7f8bb04a51977a29,03_mapbox_maki_icons,Mapbox Maki,garden,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden__7f8bb04a5197.png
2,0.9300109555454369,439673af454e212d,03_mapbox_maki_icons,Mapbox Maki,dentist,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dentist__439673af454e.png,2faf915cd946a094,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i dental,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_dental__2faf915cd946.png
3,1.1155118675268745,439673af454e212d,03_mapbox_maki_icons,Mapbox Maki,dentist,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dentist__439673af454e.png,ca282d9b8d67354b,03_mapbox_maki_icons,Mapbox Maki,fire station,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fire_station__ca282d9b8d67.png
4,1.1397264682176496,439673af454e212d,03_mapbox_maki_icons,Mapbox Maki,dentist,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dentist__439673af454e.png,c51f7cbaacbb516d,03_mapbox_maki_icons,Mapbox Maki,city,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/city__c51f7cbaacbb.png
5,1.1508740378628386,439673af454e212d,03_mapbox_maki_icons,Mapbox Maki,dentist,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dentist__439673af454e.png,48d5a56e453c44b1,03_mapbox_maki_icons,Mapbox Maki,communications tower,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/communications_tower__48d5a56e453c.png
1,0.76328704364753,43b6dba70187f179,05_mulberry_symbols,Mulberry Symbols,Earth,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth__43b6dba70187.png,324c66da2134da0e,05_mulberry_symbols,Mulberry Symbols,Earths atmosphere,iconsets,icon_data/normalized_256/05_mulberry_symbols/earths_atmosphere__324c66da2134.png
2,0.7890772415623941,43b6dba70187f179,05_mulberry_symbols,Mulberry Symbols,Earth,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth__43b6dba70187.png,c775760930f1a497,05_mulberry_symbols,Mulberry Symbols,Neptune,iconsets,icon_data/normalized_256/05_mulberry_symbols/neptune__c775760930f1.png
3,0.9499444857596696,43b6dba70187f179,05_mulberry_symbols,Mulberry Symbols,Earth,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth__43b6dba70187.png,edfba09a2c1e1d80,05_mulberry_symbols,Mulberry Symbols,acne spots,iconsets,icon_data/normalized_256/05_mulberry_symbols/acne_spots__edfba09a2c1e.png
4,0.9885503021210877,43b6dba70187f179,05_mulberry_symbols,Mulberry Symbols,Earth,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth__43b6dba70187.png,5da31a704bb7bef9,05_mulberry_symbols,Mulberry Symbols,Ash Wednesday,iconsets,icon_data/normalized_256/05_mulberry_symbols/ash_wednesday__5da31a704bb7.png
5,1.0820966498493294,43b6dba70187f179,05_mulberry_symbols,Mulberry Symbols,Earth,iconsets,icon_data/normalized_256/05_mulberry_symbols/earth__43b6dba70187.png,782dc4fa727babcf,05_mulberry_symbols,Mulberry Symbols,Moon,iconsets,icon_data/normalized_256/05_mulberry_symbols/moon__782dc4fa727b.png
1,0.3097773815737479,44314de4361e2366,06_blissymbolics,Blissymbolics,atom,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/atom_c6f57180e462__44314de4361e.png,beb01358e580a3dd,06_blissymbolics,Blissymbolics,airplane,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/airplane_7b64f539fb71__beb01358e580.png
2,0.4111140585281887,44314de4361e2366,06_blissymbolics,Blissymbolics,atom,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/atom_c6f57180e462__44314de4361e.png,b72effac9103513f,06_blissymbolics,Blissymbolics,baby girl,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/baby_girl_552d2ee79524__b72effac9103.png
3,0.4452927478022882,44314de4361e2366,06_blissymbolics,Blissymbolics,atom,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/atom_c6f57180e462__44314de4361e.png,271db35699824b95,06_blissymbolics,Blissymbolics,animal bushy tailed,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_bushy_tailed_693f6a50f074__271db3569982.png
4,0.46178172478219026,44314de4361e2366,06_blissymbolics,Blissymbolics,atom,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/atom_c6f57180e462__44314de4361e.png,e4a6d918dc5a6f28,06_blissymbolics,Blissymbolics,balloon,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/balloon_326de722b35a__e4a6d918dc5a.png
5,0.5038095092279261,44314de4361e2366,06_blissymbolics,Blissymbolics,atom,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/atom_c6f57180e462__44314de4361e.png,d5648b9afa5b48db,06_blissymbolics,Blissymbolics,beard,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/beard_c8dc9f4db4b2__d5648b9afa5b.png
1,0.4860299361620117,45259ed2dab5f658,13_usp_pictograms_manual,USP Pictograms,76,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/76__45259ed2dab5.png,2ff47159a678fa96,13_usp_pictograms_manual,USP Pictograms,75,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/75__2ff47159a678.png
2,0.7302083325929045,45259ed2dab5f658,13_usp_pictograms_manual,USP Pictograms,76,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/76__45259ed2dab5.png,6e0d4fcc0f2a575e,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,cold wave,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/cold_wave__6e0d4fcc0f2a.png
3,0.9524796779179823,45259ed2dab5f658,13_usp_pictograms_manual,USP Pictograms,76,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/76__45259ed2dab5.png,f827e42afce0851c,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_5b6c23b9f4c8__f827e42afce0.png
4,0.9860414909267515,45259ed2dab5f658,13_usp_pictograms_manual,USP Pictograms,76,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/76__45259ed2dab5.png,3b5dfa86d4d488d4,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,emergency telecommunications,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/emergency_telecommunications__3b5dfa86d4d4.png
5,1.0303945997996544,45259ed2dab5f658,13_usp_pictograms_manual,USP Pictograms,76,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/76__45259ed2dab5.png,597a893297e709dd,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bucket,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bucket__597a893297e7.png
1,0.23671420032477133,453de2a0ac7e4646,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga immigration,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_immigration__453de2a0ac7e.png,c4a09fba92005581,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,BSicon PASSPORT,,icon_data/normalized_256/02_aiga_dot_symbol_signs/bsicon_passport__c4a09fba9200.png
2,1.2395749848742272,453de2a0ac7e4646,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga immigration,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_immigration__453de2a0ac7e.png,79a746e1ce3aea8f,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga currencyexchange,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_currencyexchange__79a746e1ce3a.png
3,1.3397753618216668,453de2a0ac7e4646,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga immigration,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_immigration__453de2a0ac7e.png,f1209f1a3da4b4eb,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga customs,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_customs__f1209f1a3da4.png
4,1.3457780722311632,453de2a0ac7e4646,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga immigration,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_immigration__453de2a0ac7e.png,1c1aa60214ea9790,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga ticketpurchase,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_ticketpurchase__1c1aa60214ea.png
5,1.3708859029709204,453de2a0ac7e4646,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga immigration,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_immigration__453de2a0ac7e.png,a08d214801605fdc,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i waiting area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_waiting_area__a08d21480160.png
1,0.18357127703200377,457e289d57f2fdb0,10_openmoji,OpenMoji,OK button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f197__457e289d57f2.png,7f7d3fe4980b22ef,10_openmoji,OpenMoji,VS button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f19a__7f7d3fe4980b.png
2,0.26711485395676854,457e289d57f2fdb0,10_openmoji,OpenMoji,OK button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f197__457e289d57f2.png,4efa44c18d385e76,10_openmoji,OpenMoji,UP! button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f199__4efa44c18d38.png
3,1.2332646613666502,457e289d57f2fdb0,10_openmoji,OpenMoji,OK button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f197__457e289d57f2.png,f5a2afb4a116927b,10_openmoji,OpenMoji,keycap: #,symbols / keycap,icon_data/normalized_256/10_openmoji/0023_fe0f_20e3__f5a2afb4a116.png
